Product Description	Supplier Name	Product Code	Plu
SUNSHINE MILK INST F/CRM 400GM	WAREHOUSE HOSTED	355471	9300605108233
VITASOY HOME BAR UHT ALM    1L	WAREHOUSE HOSTED	972498	9341650001537
VITASOY HOME BAR UHT OAT   1L	WAREHOUSE HOSTED	972370	9341650001513
VITASOY UHT ALMOND MILKY 1L	WAREHOUSE HOSTED	433339	9341650000448
VITASOY UHT ALMOND U/SWT 1L	WAREHOUSE HOSTED	433342	9341650000899
VITASOY UHT COCONUT U/SWT 1L	WAREHOUSE HOSTED	251423	9341650000714
VITASOY UHT OAT MILKY UHT 1L	WAREHOUSE HOSTED	243297	9341650001599
VITASOY UHT OAT U/SWT 1L	WAREHOUSE HOSTED	355293	9341650001728
VITASOY UHT RICE 1L	WAREHOUSE HOSTED	27808	9341650001711
VITASOY UHT SOY CALCI-PLS 1L	WAREHOUSE HOSTED	400739	9341650001698
VITASOY UHT SOY MILKY LITE 1L	WAREHOUSE HOSTED	75851	9341650001742
VITASOY UHT SOY MILKY REG 1L	WAREHOUSE HOSTED	75699	9341650001735
VITASOY UHT SOY ORIG 1L	WAREHOUSE HOSTED	352059	9341650001704
VITASOY UHT SOY PROTEIN PLS 1L	WAREHOUSE HOSTED	636157	9341650000578
BILLY LEAF TEA           250GM	WAREHOUSE HOSTED	11166	9310122651013
BILLY T/CUP BAGS          100S	WAREHOUSE HOSTED	397384	9310122701909
BUSH LEAF TEA XTRA STRNG 180GM	WAREHOUSE HOSTED	296839	5063305008435
BUSH T/BAG BL/LABL X/STRNG 50S	WAREHOUSE HOSTED	287720	5063305008336
BUSH T/BAG BLUE LABEL BLCK 50S	WAREHOUSE HOSTED	287709	5063305008329
DILMAH INFUS ROOBS GIN PMNT20S	WAREHOUSE HOSTED	899580	9312631153484
DILMAH INFUS ROOBS GIN TUM 20S	WAREHOUSE HOSTED	778792	9312631153552
DILMAH T/BAG CEYL CHAI SPC 20S	WAREHOUSE HOSTED	935292	9312631159516
DILMAH T/BAG DECAFF       #50S	WAREHOUSE HOSTED	393500	9312631120530
DILMAH T/BAG EARL GREY    #50S	WAREHOUSE HOSTED	63626	9312631129953
DILMAH T/BAG FRAG/JAS GRN  20S	WAREHOUSE HOSTED	935467	9312631159820
DILMAH T/BAG GREEN         20S	WAREHOUSE HOSTED	604540	9312631151930
DILMAH T/BAG GREEN JASMINE 20S	WAREHOUSE HOSTED	604600	9312631151961
DILMAH T/BAG GREEN MCN MINT20S	WAREHOUSE HOSTED	604590	9312631151947
DILMAH T/BAG PREMIUM      100S	WAREHOUSE HOSTED	339904	9312631801118
DILMAH T/BAG PREMIUM      200S	WAREHOUSE HOSTED	397300	9312631122398
DILMAH T/BAG PREMIUM      300S	WAREHOUSE HOSTED	386529	9312631136531
DILMAH T/BAG PREMIUM 50S	WAREHOUSE HOSTED	681042	9312631801552
DILMAH T/CUP EX/STRENGTH   50S	WAREHOUSE HOSTED	332805	9312631129618
DILMAH T/CUP EX/STRENGTH  100S	WAREHOUSE HOSTED	332392	9312631129625
DILMAH T/CUP EX/STRENGTH #200S	WAREHOUSE HOSTED	481086	9312631133233
DILMAH T/CUP PREM BNS MUG 100S	WAREHOUSE HOSTED	678921	9312631172263
DILMAH T/POT EX/STRENGTH  100S	WAREHOUSE HOSTED	630407	9312631808704
DILMAH TEA CEYLON LEAF   250GM	WAREHOUSE HOSTED	344991	9312631808865
LANCHOO TEA LEAF         250GM	WAREHOUSE HOSTED	11433	8720608629619
LIPT CHAI LATTE CLASSIC    8PK	WAREHOUSE HOSTED	296842	5063305008145
LIPT CHAI LATTE SPICED     8PK	WAREHOUSE HOSTED	296850	5063305008152
LIPT I/TEA SACH LEMON      20S	WAREHOUSE HOSTED	464152	8720608617760
LIPT I/TEA SACH PEACH      20S	WAREHOUSE HOSTED	464458	8720608617753
LIPT I/TEA SACH PFRT       20S	WAREHOUSE HOSTED	464186	8720608617784
LIPT T/BAG BLK TEA DECAF   50S	WAREHOUSE HOSTED	24664	8720608629237
LIPT T/BAG BLK TEA LEMON   20S	WAREHOUSE HOSTED	296907	5063305009043
LIPT T/BAG BLK TEA PCH&MNG 20S	WAREHOUSE HOSTED	296910	5063305009128
LIPT T/BAG BLK TEA QUALITY 25S	WAREHOUSE HOSTED	786826	8720608628827
LIPT T/BAG BLK TEA QUALITY100S	WAREHOUSE HOSTED	764581	8720608628803
LIPT T/BAG BLK TEA VAN&CARA20S	WAREHOUSE HOSTED	296915	5063305009036
LIPT T/BAG CEYLON GREEN   100S	WAREHOUSE HOSTED	266538	5063305001894
LIPT T/BAG ENGLISH B/FAST 100S	WAREHOUSE HOSTED	802685	8720608628728
LIPT T/BAG INTENSE        100S	WAREHOUSE HOSTED	415336	8720608628742
LIPT T/BAG QUALITY BLACK   50S	WAREHOUSE HOSTED	786460	8720608628841
LIPT T/BAG QUALITY BLACK  200S	WAREHOUSE HOSTED	760223	8720608628834
LIPT TEA QUALITY         250GM	WAREHOUSE HOSTED	11336	8720608629541
MADURA T/BAG EARL GREY 50S	WAREHOUSE HOSTED	10979	89978000083
MADURA T/BAG ENG B/FAST 50S	WAREHOUSE HOSTED	632645	89978000069
MADURA T/BAG GREEN TEA     50S	WAREHOUSE HOSTED	398411	89978000045
MADURA T/BAG ORG BLACK     50S	WAREHOUSE HOSTED	229735	9389978003765
MADURA T/BAG ORG ENG B/FST 50S	WAREHOUSE HOSTED	229581	9389978003871
MADURA T/BAG ORG GREEN     50S	WAREHOUSE HOSTED	229620	9389978003758
MADURA T/BAG PREMIUM       50S	WAREHOUSE HOSTED	89525	89978000038
MADURA T/BAG PREMIUM      100S	WAREHOUSE HOSTED	14261	89978000168
MADURA T/BAG PURE ASSAM    50S	WAREHOUSE HOSTED	229858	89978000885
MADURA TEA LEAF          200GM	WAREHOUSE HOSTED	453693	89978000953
MADURA TEA LEAF ORG BLCK 150GM	WAREHOUSE HOSTED	229777	9389978003499
MADURA TEA LEAF ORG GRN  150GM	WAREHOUSE HOSTED	229832	9389978003482
NAT CUP ORG T/BAG CHAI    #50S	WAREHOUSE HOSTED	23671	9311367000499
NAT CUP T/BAG EARL GREY   #60S	WAREHOUSE HOSTED	23736	9311367000376
NAT CUP T/BAG ENG BRKFST  #60S	WAREHOUSE HOSTED	23744	9311367000369
NAT CUP T/BAG PREM CEYLN  #60S	WAREHOUSE HOSTED	23752	9311367000352
PG TIPS TEABAGS PYRAMID   116G	WAREHOUSE HOSTED	899852	8720608039593
PUKKA CHAI VANILLA 20S  40GM	WAREHOUSE HOSTED	782181	850835000726
PUKKA T/BAG CHAM VAN&HNY   20S	WAREHOUSE HOSTED	206630	5060229012241
PUKKA T/BAG MATCHA GRN     20S	WAREHOUSE HOSTED	782377	5060229012005
PUKKA T/BAG MORNING BRY    20S	WAREHOUSE HOSTED	206648	5060519148711
PUKKA T/BAG NIGHT TIME     20S	WAREHOUSE HOSTED	206724	5065000523183
PUKKA T/BAG P/MNT & LIQ    20S	WAREHOUSE HOSTED	206729	5060229011107
PUKKA T/BAG THREE GINGER   20S	WAREHOUSE HOSTED	782393	5065000523145
PUKKA T/BAG THREE MINT     20S	WAREHOUSE HOSTED	782225	5065000523138
PUKKA T/BAG TUM GING&ORNG  20S	WAREHOUSE HOSTED	206732	5060519140753
PUKKA TEA HERBAL COLLECTION20S	WAREHOUSE HOSTED	296868	5063270115541
PUKKA TEA LMN GINGER&HNY  20S	WAREHOUSE HOSTED	296871	5063270111079
RITUAL CHAI BREW            1L	WAREHOUSE HOSTED	672043	793591833668
RITUAL CHAI BREW         500ML	WAREHOUSE HOSTED	672027	793591833651
RITUAL CHAI STICKY CHAI  250GM	WAREHOUSE HOSTED	672019	793591833682
T2 T/BAG ENGLISH B/FAST    25S	WAREHOUSE HOSTED	126204	9330462053384
T2 T/BAG FRENCH EARL GREY  10S	WAREHOUSE HOSTED	127242	9330462196357
T2 T/BAG FRENCH EARL GREY  25S	WAREHOUSE HOSTED	126660	9330462053216
T2 T/BAG GIFT PACK         20S	WAREHOUSE HOSTED	619176	9330462234097
T2 T/BAG GORG GEISHA       25S	WAREHOUSE HOSTED	125326	9330462053360
T2 T/BAG JUST PEPPERMINT   25S	WAREHOUSE HOSTED	126694	9330462053254
T2 T/BAG L/GRASS & GINGER  25S	WAREHOUSE HOSTED	126924	9330462053247
T2 T/BAG MELBOURNE B/FAST  10S	WAREHOUSE HOSTED	127271	9330462196364
T2 T/BAG MELBOURNE B/FAST  25S	WAREHOUSE HOSTED	127019	9330462053223
T2 T/BAG NEW YORK BREAKFST 25S	WAREHOUSE HOSTED	619207	9330462121892
T2 T/BAG RELAX             10S	WAREHOUSE HOSTED	619168	9330462212422
T2 T/BAG SLEEP TIGHT       10S	WAREHOUSE HOSTED	127454	9330462212392
T2 T/BAG SLEEP TIGHT       25S	WAREHOUSE HOSTED	125994	9330462053261
T2 T/BAG SWEETEST DREAMS   25S	WAREHOUSE HOSTED	619257	9330462195398
T2 T/BAG TUMMY             10S	WAREHOUSE HOSTED	127705	9330462212415
TETLEY CHAI LATTE CLASSIC   8S	WAREHOUSE HOSTED	318115	9310122703682
TETLEY T/BAG ALL ROUNDERS  50S	WAREHOUSE HOSTED	767220	9310122704290
TETLEY T/BAG ALL/ROUNDER  100S	WAREHOUSE HOSTED	769612	9310122704306
TETLEY T/BAG DECAFFEINATED100S	WAREHOUSE HOSTED	419958	9310122701862
TETLEY T/BAG GREEN DECAF   50S	WAREHOUSE HOSTED	601385	9310122702807
TETLEY T/BAG GREEN TEA     50S	WAREHOUSE HOSTED	471138	9310122701190
TETLEY T/BAG GREEN TEA   #100S	WAREHOUSE HOSTED	47989	9310122702135
TETLEY T/BAG PURE BLK GLD 100S	WAREHOUSE HOSTED	807567	9310122705686
TETLEY T/BAG X STRONG  50S	WAREHOUSE HOSTED	628552	9310122705716
TETLEY T/BAG X STRONG 100S	WAREHOUSE HOSTED	628510	9310122705693
TETLEY TEA CUP BAGS  50S	WAREHOUSE HOSTED	628604	9310122705723
TETLEY TEA CUP BAGS 100S	WAREHOUSE HOSTED	628515	9310122705709
TWINING LATTE CHAI         10S	WAREHOUSE HOSTED	618544	70177233228
TWINING LATTE CHOC CHAI    10S	WAREHOUSE HOSTED	618523	70177233242
TWINING T/BAG ASSAM BOLD   80S	WAREHOUSE HOSTED	442003	70177194826
TWINING T/BAG AUST CLASSIC 10S	WAREHOUSE HOSTED	345675	70177187668
TWINING T/BAG AUSTRALIAN  100S	WAREHOUSE HOSTED	335434	70177187699
TWINING T/BAG CAM/HON/VAN 10S	WAREHOUSE HOSTED	991900	70177287306
TWINING T/BAG CAMOMILE     10S	WAREHOUSE HOSTED	453481	70177169961
TWINING T/BAG CAMOMILE     80S	WAREHOUSE HOSTED	985006	70177169916
TWINING T/BAG EARL GREY    10S	WAREHOUSE HOSTED	15877	70177050603
TWINING T/BAG EARL GREY    50S	WAREHOUSE HOSTED	383563	70177087609
TWINING T/BAG EARL GREY   100S	WAREHOUSE HOSTED	49779	70177025694
TWINING T/BAG ENG BFST DEC 80S	WAREHOUSE HOSTED	229882	70177231569
TWINING T/BAG ENG/BF EX/STR10S	WAREHOUSE HOSTED	298035	70177106195
TWINING T/BAG ENG/BF EX/STR80S	WAREHOUSE HOSTED	298132	70177106348
TWINING T/BAG ENG/BFAST    10S	WAREHOUSE HOSTED	15843	70177050610
TWINING T/BAG ENG/BFAST    50S	WAREHOUSE HOSTED	383872	70177087616
TWINING T/BAG ENG/BFAST   100S	WAREHOUSE HOSTED	49876	70177025700
TWINING T/BAG FRNCH E/GREY 10S	WAREHOUSE HOSTED	229887	70177231606
TWINING T/BAG FRNCH E/GREY 80S	WAREHOUSE HOSTED	229874	70177231590
TWINING T/BAG GINGER & APL 10S	WAREHOUSE HOSTED	463821	70177170271
TWINING T/BAG GRN LEMON    50S	WAREHOUSE HOSTED	982545	70177149352
TWINING T/BAG GRN MATCHA   10S	WAREHOUSE HOSTED	618557	70177232658
TWINING T/BAG GRN PURE     10S	WAREHOUSE HOSTED	455954	70177244286
TWINING T/BAG GRN PURE     50S	WAREHOUSE HOSTED	419102	70177244293
TWINING T/BAG GRN PURE    100S	WAREHOUSE HOSTED	984953	70177261863
TWINING T/BAG IMMUNE SUPRT+#8S	WAREHOUSE HOSTED	208933	70177234300
TWINING T/BAG INF CAMOMILE 40S	WAREHOUSE HOSTED	344784	70177170042
TWINING T/BAG INF LEM/GING 10S	WAREHOUSE HOSTED	334239	70177078959
TWINING T/BAG INF LEM/GING 40S	WAREHOUSE HOSTED	344776	70177187804
TWINING T/BAG INF ORNG CIN 10S	WAREHOUSE HOSTED	915519	70177077389
TWINING T/BAG INF P/MINT   10S	WAREHOUSE HOSTED	496073	70177057404
TWINING T/BAG INF P/MINT   40S	WAREHOUSE HOSTED	344768	70177187798
TWINING T/BAG IRISH B/FAST100S	WAREHOUSE HOSTED	32845	70177043117
TWINING T/BAG L/W CLEANSE  18S	WAREHOUSE HOSTED	552594	70177229740
TWINING T/BAG L/W DEFENCE  20S	WAREHOUSE HOSTED	549787	70177229801
TWINING T/BAG L/W DIGEST   22S	WAREHOUSE HOSTED	578176	70177229832
TWINING T/BAG L/W FOCUS    22S	WAREHOUSE HOSTED	578485	70177229825
TWINING T/BAG L/W IMMU+VD 20S	WAREHOUSE HOSTED	619456	70177231170
TWINING T/BAG L/W METAB+ZIN20S	WAREHOUSE HOSTED	229913	70177231187
TWINING T/BAG L/W SLEEP    22S	WAREHOUSE HOSTED	552667	70177229818
TWINING T/BAG L/W SLEEP+VAL20S	WAREHOUSE HOSTED	564177	70177229733
TWINING T/BAG LADY GREY   100S	WAREHOUSE HOSTED	477605	70177156916
TWINING T/BAG LEM/GING     80S	WAREHOUSE HOSTED	985014	70177169909
TWINING T/BAG METABOLISM+   8S	WAREHOUSE HOSTED	208938	70177234706
TWINING T/BAG MORNING    100S	WAREHOUSE HOSTED	770215	70177176174
TWINING T/BAG ORNG MAND    10S	WAREHOUSE HOSTED	618552	70177232474
TWINING T/BAG PEPPERMINT 80S	WAREHOUSE HOSTED	991942	70177169923
TWINING T/BAG SLEEP WELL    8S	WAREHOUSE HOSTED	208946	70177234270
TWINING T/BAG SLEEP+        8S	WAREHOUSE HOSTED	208954	70177234287
TWINING TEA EARL GREY    125GM	WAREHOUSE HOSTED	15649	70177060732
TWINING TEA ENG B/FAST   125GM	WAREHOUSE HOSTED	15835	70177060749
YORKSHIRE T/BAGS CLASS    100S	WAREHOUSE HOSTED	791910	615357122079
YORKSHIRE T/BAGS GOLD     100S	WAREHOUSE HOSTED	797686	615357122697
YORKSHIRE T/BAGS STRNG    100S	WAREHOUSE HOSTED	797660	615357122796
YORKSHIRE T/BAGS TAYLORS 25S	WAREHOUSE HOSTED	206740	615357000247
A/FRSH CRUSTINI O/OIL&SLT120GM	WAREHOUSE HOSTED	601458	9300602346737
A/FRSH GRISSINI S/SLT&RMRY125G	WAREHOUSE HOSTED	452980	9300602346096
A/FRSH GRISSINI SEED&SLT 125GM	WAREHOUSE HOSTED	74813	9300602347055
A/FRSH GRISSINI SES&SEA SLT125	WAREHOUSE HOSTED	452956	9300602346577
A/FRSH MINI TOAST         90GM	WAREHOUSE HOSTED	638866	9300602371074
ARN ARNO SHORTBREAD      250GM	WAREHOUSE HOSTED	308864	9310072004099
ARN ASST CREAMS          500GM	WAREHOUSE HOSTED	308872	9310072001371
ARN BISC CKIE&CRM G/FREE 120GM	WAREHOUSE HOSTED	154142	9310072035246
ARN BLUEY BISC HNY&OT M/P168GM	WAREHOUSE HOSTED	620981	9310072033570
ARN BLUEY CHICKEN MP     168GM	WAREHOUSE HOSTED	972794	9310072034355
ARN BUTTERNUT SNAPS      250GM	WAREHOUSE HOSTED	345599	9310072000411
ARN CHEDS                250GM	WAREHOUSE HOSTED	372774	9310072000824
ARN CHEESEBOARD          250GM	WAREHOUSE HOSTED	971861	9310072032603
ARN CHOC BUTTERNUT SNAPS 200GM	WAREHOUSE HOSTED	90681	9310072010250
ARN CHOC CARAMEL CROWNS  200GM	WAREHOUSE HOSTED	469246	9310072004488
ARN CHOC CHIP COOKIE PREM310GM	WAREHOUSE HOSTED	321684	9310072019994
ARN CHOC DIGEST FRT      200GM	WAREHOUSE HOSTED	32926	9310072013541
ARN CHOC DIGEST MLK      200GM	WAREHOUSE HOSTED	32934	9310072013534
ARN CHOC GAIETY BISCUIT  160GM	WAREHOUSE HOSTED	60199	9310072010878
ARN CHOC MINT SLICE      200GM	WAREHOUSE HOSTED	308937	9310072000275
ARN CHOC MINT SLICE G/F  141GM	WAREHOUSE HOSTED	560571	9310072033389
ARN CHOC MINT SLICE V/PK 365GM	WAREHOUSE HOSTED	637514	9310072013312
ARN CHOC MONTE           200GM	WAREHOUSE HOSTED	308945	9310072000381
ARN CHOC RIPPLE          250GM	WAREHOUSE HOSTED	344365	9310072001579
ARN CHOC ROYALS MILK     200GM	WAREHOUSE HOSTED	344357	9310072000619
ARN CHOC SCOTCH FINGERS  250GM	WAREHOUSE HOSTED	90186	9310072009544
ARN CHOC TEDDY BEAR      200GM	WAREHOUSE HOSTED	344496	9310072000985
ARN CHOC TIM TAM         200GM	WAREHOUSE HOSTED	308953	9310072000282
ARN CHOC TIM TAM CHC MINT175GM	WAREHOUSE HOSTED	484364	9310072032740
ARN CHOC TIM TAM CHWY/CAR175GM	WAREHOUSE HOSTED	1331	9310072001210
ARN CHOC TIM TAM DARK    200GM	WAREHOUSE HOSTED	309307	9310072012599
ARN CHOC TIM TAM DBL CHOC200GM	WAREHOUSE HOSTED	406816	9310072013855
ARN CHOC TIM TAM JATZ    165GM	WAREHOUSE HOSTED	820455	9310072034942
ARN CHOC TIM TAM LATTE   175GM	WAREHOUSE HOSTED	551530	9310072034461
ARN CHOC TIM TAM SLTD CRM175GM	WAREHOUSE HOSTED	484380	9310072032771
ARN CHOC TIM TAM TRPL CHC175GM	WAREHOUSE HOSTED	484217	9310072032788
ARN CHOC TIM TAM V/PK    365GM	WAREHOUSE HOSTED	637310	9310072010816
ARN CHOC TIM TAM WHITE   165GM	WAREHOUSE HOSTED	16064	9310072025155
ARN CHOC TINY TEDDY HF/CT200GM	WAREHOUSE HOSTED	308903	9310072012575
ARN CHOC TV SNK MALT STK 175GM	WAREHOUSE HOSTED	995263	9310072018867
ARN CHOC TV SNK ORIGINAL 175GM	WAREHOUSE HOSTED	994851	9310072018843
ARN CKIE S/BKE DBL CHC   150GM	WAREHOUSE HOSTED	866058	9310072035208
ARN CKIE S/BKE W/CHC MACA150GM	WAREHOUSE HOSTED	866723	9310072035215
ARN CKIES MINI C/CHIP MP 175GM	WAREHOUSE HOSTED	839695	9310072029863
ARN COUNTRY CHSE CRACKER 250GM	WAREHOUSE HOSTED	308898	9310072000015
ARN CRK CHP HNY SY CHC   150GM	WAREHOUSE HOSTED	455682	9310072030517
ARN CRK CHP S/SLT&B/VIN  150GM	WAREHOUSE HOSTED	455690	9310072030524
ARN CRK CHP SEA SALT     150GM	WAREHOUSE HOSTED	455828	9310072030548
ARN CRK S/DGH ON&RMRY    150GM	WAREHOUSE HOSTED	194388	9310072033167
ARN CRUSKITS 98% F/FREE  125GM	WAREHOUSE HOSTED	922545	9310072013602
ARN CRUSKITS CRISPBREAD  125GM	WAREHOUSE HOSTED	308911	9310072000831
ARN CRUSKITS RYE         125GM	WAREHOUSE HOSTED	921777	9310072019888
ARN DELTA CREAM          250GM	WAREHOUSE HOSTED	366189	9310072000862
ARN F/BAKE BTR SHORTBREAD310GM	WAREHOUSE HOSTED	173117	9310072032405
ARN F/BAKE C/CHIP FUDGE  310GM	WAREHOUSE HOSTED	173222	9310072032436
ARN F/BAKE CHOC CHIP     310GM	WAREHOUSE HOSTED	173133	9310072032412
ARN F/BRD CRCK PARM&BASIL130GM	WAREHOUSE HOSTED	518003	9310072032795
ARN FAMILY ASST          500GM	WAREHOUSE HOSTED	308979	9310072013817
ARN FAVOURITS 15PK MP    375GM	WAREHOUSE HOSTED	368209	9310072030579
ARN GINGERNUT NSW        250GM	WAREHOUSE HOSTED	308987	9310072023021
ARN GINGERNUT QLD        250GM	WAREHOUSE HOSTED	347787	9310072023045
ARN GOLD CRKR CHSE PARM   90GM	WAREHOUSE HOSTED	744206	9310072034997
ARN GOLD CRKR L/T PARM ON100GM	WAREHOUSE HOSTED	745896	9310072035147
ARN GOLD CRKR PARM OAT   110GM	WAREHOUSE HOSTED	533414	9310072035086
ARN GOLD CRKR SEA SALT  #100GM	WAREHOUSE HOSTED	533150	9310072035116
ARN GOLD CRKR SEED PEPP  100GM	WAREHOUSE HOSTED	276863	9310072036106
ARN GOLD CRKR SEED&HERB #100GM	WAREHOUSE HOSTED	533147	9310072035109
ARN GRANITA              250GM	WAREHOUSE HOSTED	308995	9310072001388
ARN HUNDREDS N THOUSANDS 200GM	WAREHOUSE HOSTED	366286	9310072000329
ARN ICED TIC TOC         250GM	WAREHOUSE HOSTED	345109	9310072000114
ARN ICED VO VO           210GM	WAREHOUSE HOSTED	846260	9310072023496
ARN JATZ CLIX             250G	WAREHOUSE HOSTED	479380	9310072022932
ARN JATZ CRACKED PEPPER  225GM	WAREHOUSE HOSTED	304996	9310072026411
ARN JATZ CRACKR ENT PK   380GM	WAREHOUSE HOSTED	405632	9310072035154
ARN JATZ MINI CHSE&GAR   170GM	WAREHOUSE HOSTED	320594	9310072035666
ARN JATZ MINI SEA SLT    170GM	WAREHOUSE HOSTED	324946	9310072035659
ARN JATZ ORIGINAL       225GM	WAREHOUSE HOSTED	304988	9310072026404
ARN KINGSTON             200GM	WAREHOUSE HOSTED	309022	9310072002095
ARN LEMON CRISPS         250GM	WAREHOUSE HOSTED	366838	9310072001654
ARN MALT-O-MILK          250GM	WAREHOUSE HOSTED	344373	9310072001678
ARN MARIE                250GM	WAREHOUSE HOSTED	366375	9310072000558
ARN MILK ARROWROOT       250GM	WAREHOUSE HOSTED	366391	9310072000954
ARN MILK COFFEE          250GM	WAREHOUSE HOSTED	83147	9310072001692
ARN MONTE CARLO          250GM	WAREHOUSE HOSTED	309030	9310072001005
ARN NICE                 250GM	WAREHOUSE HOSTED	309048	9310072000909
ARN ORANGE SLICE         250GM	WAREHOUSE HOSTED	366456	9310072001708
ARN RASPBERRY SHORTCAKE  250GM	WAREHOUSE HOSTED	345573	9310072001746
ARN S/BREAD CRM G/F      144GM	WAREHOUSE HOSTED	562086	9310072033396
ARN SALADA               250GM	WAREHOUSE HOSTED	309072	9310072001524
ARN SALADA SOURDOUGH     250GM	WAREHOUSE HOSTED	409233	9310072034331
ARN SALADA WITH WHOLEMEAL250GM	WAREHOUSE HOSTED	366529	9310072000800
ARN SAO                  250GM	WAREHOUSE HOSTED	309080	9310072000480
ARN SAVOY CRACKED PEPPER 225GM	WAREHOUSE HOSTED	305015	9310072026435
ARN SAVOY CRCKR ENT PK   380GM	WAREHOUSE HOSTED	405679	9310072035161
ARN SAVOY ORIGINAL       225GM	WAREHOUSE HOSTED	305007	9310072026428
ARN SCOTCH FINGER        250GM	WAREHOUSE HOSTED	309098	9310072001777
ARN SCOTCH FINGER 50% L/S 232G	WAREHOUSE HOSTED	599902	9310072033587
ARN SCOTCH FINGER G/F    170GM	WAREHOUSE HOSTED	284340	9310072032849
ARN SCOTCH FINGER MINI MP200GM	WAREHOUSE HOSTED	841715	9310072029955
ARN SESAME WHEAT         250GM	WAREHOUSE HOSTED	309103	9310072000046
ARN SHAPES BBQ           #70GM	WAREHOUSE HOSTED	815439	9310072024172
ARN SHAPES BBQ G/FREE    110GM	WAREHOUSE HOSTED	537659	9310072034645
ARN SHAPES CHEDDAR       175GM	WAREHOUSE HOSTED	305099	9310072026282
ARN SHAPES CHEESE&BACON  180GM	WAREHOUSE HOSTED	305052	9310072026275
ARN SHAPES CHIC CRIMP G/F110GM	WAREHOUSE HOSTED	272827	9310072035062
ARN SHAPES CHICKEN CRIMPY175GM	WAREHOUSE HOSTED	305358	9310072026312
ARN SHAPES F/LD GRL CHIC 130GM	WAREHOUSE HOSTED	681495	9310072033150
ARN SHAPES F/LD KOR BBQ  130GM	WAREHOUSE HOSTED	254052	9310072035789
ARN SHAPES F/LD SWT CHIL 130GM	WAREHOUSE HOSTED	191945	9310072033457
ARN SHAPES F/LD ULT CHSE 130GM	WAREHOUSE HOSTED	681458	9310072033143
ARN SHAPES L&C BVIN S/SLT120GM	WAREHOUSE HOSTED	405682	9310072036601
ARN SHAPES L&C CHED CHSE 120GM	WAREHOUSE HOSTED	405873	9310072036595
ARN SHAPES L&C HNY SOY CHK120G	WAREHOUSE HOSTED	405718	9310072036571
ARN SHAPES L&C SR CRM&CHV120GM	WAREHOUSE HOSTED	405776	9310072036588
ARN SHAPES MINI CHCK CRMPY200G	WAREHOUSE HOSTED	841760	9310072030067
ARN SHAPES NACHO CHEESE  160GM	WAREHOUSE HOSTED	901010	9310072023205
ARN SHAPES ORIG BBQ      175GM	WAREHOUSE HOSTED	611929	9310072028866
ARN SHAPES ORIG BBQ  MP8 200GM	WAREHOUSE HOSTED	839140	9310072029443
ARN SHAPES ORIG PIZZA    190GM	WAREHOUSE HOSTED	660148	9310072028903
ARN SHAPES ORIG PIZZA MP8200GM	WAREHOUSE HOSTED	839255	9310072029450
ARN SHAPES PIZZA         #70GM	WAREHOUSE HOSTED	815641	9310072024394
ARN SHAPES SAVOURY       185GM	WAREHOUSE HOSTED	305188	9310072026299
ARN SHAPES SPCY FRD CHKN 165GM	WAREHOUSE HOSTED	254104	9310072035864
ARN SHAPES VAR MP BOX    375GM	WAREHOUSE HOSTED	839292	9310072029467
ARN SHAPES VEGE & CHSE   165GM	WAREHOUSE HOSTED	67934	9310072030821
ARN SHORTBREAD CREAM     250GM	WAREHOUSE HOSTED	366545	9310072001784
ARN SHREDDED WHEATMEAL   250GM	WAREHOUSE HOSTED	309111	9310072001791
ARN SNK RGT BTE OATY COCO150GM	WAREHOUSE HOSTED	322431	9310072033525
ARN SNK RGT CRKR SLT&VIN 150GM	WAREHOUSE HOSTED	290529	9310072034393
ARN SNK RGT CRKR SOY CHIC150GM	WAREHOUSE HOSTED	290516	9310072034386
ARN SPICY FRUIT ROLL     250GM	WAREHOUSE HOSTED	309137	9310072000350
ARN TEDDY BEAR           250GM	WAREHOUSE HOSTED	344381	9310072001814
ARN TIM TAM CHOC G/F 150GM	WAREHOUSE HOSTED	291371	9310072034485
ARN TINA WAFER           200GM	WAREHOUSE HOSTED	239620	9310072032542
ARN TINY TEDDY 100&1000S 184GM	WAREHOUSE HOSTED	839572	9310072029542
ARN TINY TEDDY CHOC MP   200GM	WAREHOUSE HOSTED	839593	9310072029559
ARN TINY TEDDY VAR MP BOX375GM	WAREHOUSE HOSTED	839658	9310072029597
ARN VENETIAN FANCY       200GM	WAREHOUSE HOSTED	372716	9310072003726
ARN VITA WEAT            250GM	WAREHOUSE HOSTED	309226	9310072004051
ARN VITA WEAT 9GRNS      250GM	WAREHOUSE HOSTED	14554	9310072014753
ARN VITA WEAT CRCK/PEPPER250GM	WAREHOUSE HOSTED	489165	9310072004600
ARN VITA WEAT M/GRN      140GM	WAREHOUSE HOSTED	10741	9310072025100
ARN VITA WEAT SESAME     250GM	WAREHOUSE HOSTED	367070	9310072004075
ARN VITA WEAT SME/POPPY  130GM	WAREHOUSE HOSTED	10767	9310072025148
ARN WAGON WHEEL MN TRAY  190GM	WAREHOUSE HOSTED	386032	9310072020259
ARN WAGON WHEEL ORIG M/PK190GM	WAREHOUSE HOSTED	322986	9310072026169
ARN WAGON WHEELS ORG      48GM	WAREHOUSE HOSTED	862290	9310072020945
ARN WATR CRACKER ORIGINL 125GM	WAREHOUSE HOSTED	313364	9310072001920
ARN YO YO SMALL CASE     250GM	WAREHOUSE HOSTED	313877	9310072000879
